Average TCF4A,Average TCF4D,Average TCF4I,Average TCF4M,Average TCF20A,Average TCF 20 D,Average TCF 20 I,Average TCF 20 M,Average TCF36A,Average TCF36D,Average TCF36I,Average TCF36M,Average TCF44A,Average TCF44D,Average TCF44I,Average TCF44M,Average TCF44hA,Average TCF44hD,Average TCF44hI,Average TCF44hM,Average TCF72D,Average TCF72I,Average TCF72M,Average TCF72mA,Average TCF72mD,Average TCF72mI,Average TCF72mM,Average TCF72hA,Average TCF72hI,`
8.58,11.96,10.21,14.02,191.855,129.76,165.83,149.44,640.145,585.67,680.94,532.86,247.1366667,241.6033333,255.0933333,268.7466667,206.2266667,197.28,235.3633333,222.1733333,65.235,138.51,150.26,190.795,178.4933333,286.545,220.8033333,152.415,174.53,165.75
126.355,73.505,129.49,101.125,118.215,121.335,142.04,158.48,64.99,73.81,68.89,64.145,114.3433333,94.08333333,76.93666667,83.59333333,68.37333333,46.98,79.10666667,52.78666667,81.425,69.31,65.65666667,59.895,53.54666667,71.575,60.94333333,112.515,106.2866667,90.52333333
8.435,11.21,5.33,10.9,29.16,25.605,21.255,16.52,25.415,28.365,40.96,56.8,28.69666667,24.32666667,25.64333333,23.50666667,73.60666667,28.69,66.09,51.69333333,29.225,42.71333333,42.37666667,30.08,31.86,34.555,38.94,39.19,34.48333333,34.49333333
12.69,10.525,17.04,16.675,43.715,50.515,26.04,36.565,50.04,43.155,45.91,52.395,25.53,26.64,43.28666667,34.29333333,20.6,16.72,21.67,16.88666667,15.275,59.18666667,19.96,32.435,23.85,32.725,33.14333333,6.85,5.633333333,6.746666667
14.105,10.835,11.85,10.78,58.99,54.61,61.54,57.51,73.695,110.215,59.98,101.66,48.73,63.71333333,54.47333333,55.10333333,23.32,29.73,23.67,22.74,77.92,75.36,74.38,75.7,42.14333333,38.085,47.36333333,20.085,15.95,16.56
0,1.725,0,0,24.445,8.095,26.955,22.2,133.33,116.76,120.96,109.755,48.39666667,36.40666667,50.17,59.84,49.47333333,64.79,62.90666667,57.77,41.86,19.23666667,0,46.915,54.87,70.895,67.43,21.305,16.65,24.99
49.95,44.115,44.525,39.105,36.4,44.625,39.82,36.845,66.49,46.58,62.49,55.17,61.79,37.56,52.23,49.98666667,78.79,39.91,94.83,90.55666667,44.38,62.27333333,54.40666667,37.29,49,42.135,36.59666667,35.57,48.93666667,44.73333333
0.385,3.705,0.19,0,5.8,3.49,11.26,3.625,19.245,9.6,30.45,21.455,37.51666667,19.98,26.55666667,41.07666667,107.1,47.56,130.0666667,98.49,31.565,34.71666667,30.86,38.57,57.74666667,54.775,63.63,44.69,30.91333333,32.17333333
3.415,2.115,0.36,1.59,2.555,2.42,5.13,0.555,21.39,6.465,20.84,13.195,37.78333333,19.11,29.58,33.19,122.38,62.51,144.8866667,143.3433333,32.39,64.17,29.42666667,82.01,184.5633333,178,103.36,90.02,69.18,75.67666667
89.755,41.07,55.35,46.75,91.68,81.945,88.935,80.98,110.82,170.67,116.195,110.925,111.5666667,104.5033333,96.44,90.73333333,98.1,106.17,88.75,90.99333333,47.07,71.35333333,77.1,70.275,94.36666667,82.105,74.31,31.48,39.12333333,49.38333333
0,0,4.665,0,0,8.28,20.25,0,0,14.045,17.91,0,1.813333333,10.93333333,5.666666667,6.833333333,6.823333333,41.82,9.063333333,4.416666667,0,41.76666667,0,5.175,69.09666667,70.155,23.38,0,2.09,5.626666667
0,2.265,0,0,0,1.345,0,0,2.375,1.365,0,0,5.796666667,6.386666667,1.01,0,13.36666667,7.68,11.39666667,8.48,0,1.21,4.16,1.88,2.76,4.12,5.316666667,1.44,2.92,5.453333333
0,0,0,0,0,0,5.76,0,3.61,5.135,1.735,4.09,9.02,8.373333333,6.966666667,5.97,15.85333333,17.83,13.64333333,5.956666667,0,10.88666667,3.246666667,10.445,12.94666667,8.585,5.823333333,2.455,3.493333333,5.566666667
3.28,0,1.24,0,1.375,4.365,17.025,1.855,3.805,1.825,6.045,3.225,6.726666667,4.55,9.543333333,6.606666667,49.97333333,32.3,34.12666667,31.79333333,5.34,126.8633333,43.42333333,27.94,297.2333333,408.595,94.59333333,28.575,19.8,26.95666667
68.15,125,70.155,73.46,46.455,66.18,55.645,45.955,36.57,50.39,35.225,55.335,55.14666667,43.42666667,53.51666667,43.89,40.3,40.85,46.53,43.32666667,183.27,89.36,212.5233333,88.095,44.00333333,53.34,59.32333333,27.285,28.6,32.15
27.18,37.92,30.335,26.615,38.88,57.39,57.8,59.505,139.16,136.485,143.56,126.715,90.65666667,54.72666667,102.64,78.95666667,154.52,98.18,151.4233333,147.9433333,80.93,86.55333333,110.4966667,167.145,76.01,97.49,122.44,53.225,30.38,37.36333333
50.19,44.865,33.815,53.44,65.885,101.57,85.225,77.305,62.07,76.8,70.005,69.71,49.89,57.77333333,54.00333333,54.46333333,53.81333333,38.68,55.48333333,56.54333333,58.74,88.00666667,102.3433333,63.5,129,107.345,72.97,34.425,41.36666667,41.82666667
0,0,12.955,8.31,13.295,18.72,11.59,20.235,20.275,23.71,29.905,35.55,19.97666667,10.55666667,19.21666667,12.14333333,3.963333333,4.45,7.596666667,6.766666667,13.54,0,12.28333333,6.67,15.14333333,16.455,18.21333333,0,6.806666667,6.146666667
0,12.32,7.055,4.45,11.725,17.94,15.635,2.405,117.245,55.585,161.21,146.825,50.01666667,48.23333333,42.32333333,60.12333333,224.8733333,105.31,293.7233333,278.4766667,53.515,70.17666667,26.24666667,78.825,168.0766667,180.19,184.9466667,83.61,62.63666667,28.87333333
1015.98,902.84,956.765,979.82,1105.14,1186.59,975.855,1058.49,2310.77,2536.855,2471.215,2277.985,646.6066667,594.99,667.2233333,629.9066667,3351.76,1994.37,3626.06,3439.083333,979.19,918.6533333,950.6533333,1896.135,1899.393333,1665.245,1878.44,2391.73,2172.353333,2640.47
8.605,4.745,2.44,4.56,19.795,20.65,17.54,16.185,67.78,82.065,71.415,72.195,59.86333333,58.76,40.79,48.35333333,44.72666667,60.98,23.22666667,34.92666667,39.425,42.65,60.34333333,75.1,54.20666667,51.08,61.81,21.44,16.65,19.09666667
7288.48,7081.07,6929.52,6865.855,3764.66,4442.74,3059.735,3595.07,491.745,1038.295,441.07,731.845,352.6466667,405.6133333,519.0066667,291.95,116.6233333,144.14,98.23,105.61,2236.55,1770.473333,3386.096667,394.155,340.5766667,488.17,460.1433333,1165.085,4108.176667,3497.35
23.31,32.9,13.715,20.785,50.77,44.445,76.105,42.49,51,78.685,59.68,60.5,27.55333333,26.52666667,19.18333333,22.42333333,17.23333333,17.91,15.08666667,9.056666667,95.89,68.16666667,192.4266667,39.66,36.29666667,27.785,31.63666667,37.665,61.08666667,55.71
328.72,363.995,243.945,331.095,198.36,291.39,175.33,198.46,75.59,81.11,85.96,90.475,136.69,136.0566667,147.8866667,156.7833333,113.6133333,74.11,128.8366667,105.33,448.22,332.9433333,713.8633333,107.285,81.8,77,102.44,38.345,99.63,70.64666667
108.435,62.57,0,113.37,15.76,89.415,16.85,44.85,32.745,18.22,48.525,0,73.57,76.82666667,49.41666667,46.39,26.2,35.29,38.43333333,0,0,34.11,0,78.88,25.49,17.04,59.26,22.515,115.4333333,188.1366667
2.705,3.87,1.58,3.675,3.785,6.55,6.5,2.33,24.41,11.81,24.39,18.39,29.29333333,16.25666667,18.76,19.30333333,33.81333333,35.3,24.19,25.10333333,21.945,23.45333333,32.96,36.035,33.52,27.59,23.01333333,18.01,19.50333333,14.79666667
4.81,15.945,2.89,4.935,12.63,19.945,33.765,12.865,337.4,165.81,406.56,248.555,287.17,170.7033333,283.12,319.53,607.15,438.87,634.15,665.22,195.515,146.4833333,163.8066667,307.84,233.9,195.6,275.1133333,185.74,111.2666667,125.58
1.985,3.31,0.885,0.62,10.725,11.105,12.515,4.185,32.305,31.98,46.01,42.935,24.92666667,19.21333333,30.20666667,27.01666667,51.06333333,51.95,60.43666667,48.87333333,27.315,33.02,36.67,50.865,42.66333333,36.22,40.33333333,20.1,10.49666667,12.33
1.65,2.6,0.875,2.15,4.445,2.275,10.445,0.95,3.83,0.405,4.115,2.635,8.75,7.78,9.286666667,7.133333333,8.266666667,10.55,5.106666667,4.933333333,16.495,23.86333333,10.29,12.74,6.326666667,4.555,7.54,0.725,1.92,2.496666667
33,8.535,30.425,41.44,216.86,166.395,152.76,164.34,392.75,366.025,446.295,390.395,182.4866667,131.4766667,184.9633333,184.17,401.0033333,188.78,533.9966667,436.79,55.44,62.17666667,35.55333333,174.06,117.4966667,141.595,181.8633333,69.795,45.41,33.52
1.86,3.49,2.665,3.44,14.87,18.505,14.455,16.22,35.99,39.215,40.125,41.59,32.09,31.7,29.61,32.00333333,47.7,41.01,45.99666667,45.06333333,39.37,20.18,38.61333333,42.445,31.70333333,28.865,35.69666667,8,6.463333333,6.683333333
15.455,21.355,32.985,15.125,41.45,65.05,46.145,56.065,134.375,105.42,137.55,134.525,143.38,91.14666667,134.2366667,87.29666667,251.5066667,229.83,290.3933333,249.19,40.46,85.13333333,39.65,157.37,136.1466667,170.06,144.48,165.805,89.05,76.66333333
2.335,13.94,9.71,9.275,52.56,68.95,79.655,69.97,375.365,341.47,389.055,369.895,183.53,157.1766667,172.59,182.9033333,561.4033333,551.08,689.56,642.0466667,77.335,125.44,44.23666667,344.435,390.1666667,491.08,383.1066667,297.09,133.0633333,145.9866667
41.65,17.24,10.78,20.02,107.08,44.705,107.38,139.58,679.135,605.785,869.39,623.14,404.7066667,291.6733333,383.0366667,365.6,625.5166667,495.22,683.7433333,684.9133333,133.02,291.8866667,161.59,473.28,816.7433333,1123.275,580.5166667,228.885,143.0533333,129.8366667
1.895,0.575,0,0.255,3.07,2.465,9.3,0.865,21.665,12.3,25.36,16.635,16.34666667,4.753333333,10.97,9.49,10.52333333,5.2,8.8,6.336666667,30.795,34.79666667,28.42333333,14.915,39.33666667,66.61,42.14,9.02,13.70666667,13.34666667
0,0.435,1.865,2.715,14.835,11.125,25.525,8.46,91.67,68.005,103.52,77.105,47.78666667,49.75333333,55.04333333,59.90333333,75.86666667,53.65,87.74333333,66.33666667,33.895,59.41,25.9,55.545,65.92,93.265,66.42333333,31.575,22.01,28.12666667
1.15,0.425,0,6.38,2.505,2.385,4.86,0.43,14.5,7.535,10.5,15.96,12.29666667,12.48333333,9.776666667,8.333333333,30.17,14.73,34.43666667,36.48333333,43.425,38.86333333,23.88666667,30.245,38.55666667,44.465,18.29666667,47.825,26.09333333,31.74333333
0,0,0,0,0,0,0,0,8.78,0,0,3.115,0,0,0,0,2.59,0,1.896666667,5.906666667,0,16.80666667,11.61333333,4.715,2.193333333,3.8,5.053333333,7.02,10.18666667,0
0.84,2.175,0.89,5.525,6.685,6.245,11.42,8.275,183.35,116.155,221.49,184.59,171.18,106.5633333,155.3866667,154.86,357.91,226.61,428.7833333,374.17,67.295,116.54,39.11,134.955,218.4133333,286.88,183.6033333,124.175,125.09,131.5566667
18.15,4.785,15.105,3.605,175.81,154.975,226.62,197.955,846.49,775.135,995.135,794.115,307.87,304.3966667,377.5733333,316.1166667,563.2533333,492.11,522.5,499.5633333,159.865,237.5,79.51,335.99,317.6533333,460.89,426.6266667,177.5,87.86666667,110.48
3.595,4.605,3.225,6.72,37.76,46.88,115.29,27.86,353.895,259.89,382.175,340.195,327.83,224.6533333,326.6733333,316.7333333,613.4833333,497.24,720.2833333,730.0866667,156.875,216.26,59.40666667,265.64,414.8866667,473.645,430.4266667,224.96,123.4133333,103.16
128.81,126.855,97.03,140.66,521.87,547.105,670.385,541.83,491.335,575.27,520.24,537.265,365.6633333,248.04,404.6433333,396.95,2423.853333,1262.48,2586.476667,2648.723333,97.455,305.8333333,185.42,452.415,590.7066667,389.72,525.48,685.38,503.8733333,600.7566667
0,0,0,0,14.84,0,7.82,3.57,52.48,54.5,65.595,43.44,23.76333333,20.99,37.04,9.69,48.96,66.58,70.46,85.96666667,0,3.333333333,0,16.58,75.49666667,85.185,64.26,31.325,22.39,20.68333333
5.765,4.865,10.195,7.955,52.76,36.035,75.59,35.025,98.73,121.805,120.035,136.56,103.14,73.13666667,103.57,75.92333333,81.47,63.77,60.07,70.48,90.02,135.75,106.4966667,98.385,104.1433333,92.975,91.89333333,45.535,61.73333333,72.44666667
27.6,14.115,28.5,26.435,47.6,36.92,50.625,56.425,86.67,88.625,77.85,97.415,53.64333333,57.59,52.06333333,39.24333333,34.14333333,52.93,25.53333333,29.55333333,57.6,57.43333333,89.94666667,72.91,54.99333333,53.565,55.49666667,38.01,82.53333333,101.5266667
25.34,13.205,10.305,8.845,11.08,30.785,23.34,17.02,61.375,66.105,65.895,53.175,38.68333333,27.51333333,19.47333333,14.41,49.91666667,58.17,31.13666667,23.80666667,53.335,56.65,125.2233333,94.135,93.89,172.77,82.10666667,137.515,494.55,442.79
32.305,56.855,67.945,61.645,77.565,89.185,72.96,108.105,168.87,128.06,152.71,164.615,72.90666667,74.02666667,100.8066667,103.0966667,253.12,143.93,305.1333333,322.81,88.965,94.61666667,116.63,163,134.4066667,144.08,157.7466667,149.895,177.27,182.3066667
24.27,18.595,36.72,31.79,68.23,67.365,40.03,38.9,55.435,100.195,57.845,63.455,30.63666667,49.73666667,26.8,33.11333333,38.04,34.57,15.25,33.00666667,51.44,38.79333333,49.12666667,74.79,48.72333333,24.64,40.2,125.165,83.12,101.2633333
26,39.03,69.19,66.375,71.13,54.11,19.535,26.945,8.125,32.865,10.865,17.05,15.48666667,8.516666667,14.55,6.786666667,2.54,6.12,0,0,18.395,31.24,37.30333333,9.07,7.443333333,6.04,30.97666667,7.495,11.89333333,11.37666667
4.99,13.305,6.48,14.23,23.455,26.735,25.865,17.555,70.955,48.265,67.86,37.455,78.86333333,90.19666667,61.01333333,71.33333333,46.91,99.63,30.05,32.27,91.29,88.98333333,89.43333333,69.74,35.48,37.87,41.76333333,22.035,11.23,11.30333333
48.5,35.86,26.985,26.435,97.07,113.905,44.285,122.765,164.04,236.78,164.285,131.06,124.2466667,136.2633333,98.68666667,98.49666667,60.37333333,109.67,41.28,48.69666667,111.455,195.1066667,161.9066667,122.15,59.95,80.155,73.01666667,58.13,24.20666667,31.25666667
84.68,40.835,97.62,87.77,161.05,260.495,128.165,211.8,198.375,295.855,206.9,188.855,77.52333333,103.9,86.62333333,65.47666667,33.32666667,44.21,26.78333333,20.44333333,65.58,69.84666667,111.9866667,61.155,78.35666667,96.13,72.83,58.665,88.32,66.51333333
45.07,24.17,28.01,30.805,88.995,58.145,47.87,53.23,98.9,87.975,94.725,85.805,110.1133333,105.7833333,103.51,91.6,97.99333333,123.05,77.21333333,93.16333333,85.28,82.23666667,89.23333333,131.48,126,87.525,136.9233333,68.075,38.21333333,48.40333333
3.745,6.17,0,3.765,26.415,40.975,30.89,29.89,104.315,103.455,114.665,81.125,120.2333333,86.34666667,84.87333333,91.92,82.13333333,89.94,73.68333333,61.86666667,32.625,80.32333333,21.32666667,141.865,94.46,108.515,99.65,45.28,26.36333333,28.26333333
51.425,30.245,43.77,42.1,52.565,75.425,71.33,59.61,23.36,42.8,34.035,33.62,64.7,73.42333333,63.47333333,42.70333333,42.79,55.06,48.36333333,38.39666667,35.535,31.03,7.673333333,44.51,28.77333333,28.425,39.1,20.275,19.55333333,18.61333333
17.845,19.005,6.92,11.165,95.475,127.7,78.38,94.035,130.47,138.865,102.535,99.1,123.3033333,104.9333333,87.39333333,98.74333333,179.1766667,190.9,59.33333333,86.08666667,106.585,141.4033333,64.17333333,202.795,158.8666667,106.77,140.7233333,56.635,67.07,92.13
6.845,15.34,4.165,5.23,18.02,32.515,18.51,21.145,179.535,30.03,241.665,91.47,278.7966667,102.7033333,279.4433333,347.5833333,4099.973333,1684.63,5096.876667,4188.79,244.37,375.3066667,77.46,996.15,1050.823333,885.46,1048.326667,2552.705,1728.853333,1608.943333
3.055,0,0,0,1.165,2.26,9.265,0,3.885,0,0,1.1,11.32666667,1.333333333,7.996666667,8.843333333,46.36333333,36.25,19.7,25.46333333,11.25,15.96333333,24.85666667,6.325,26.77,26.085,16.06333333,5.765,7.31,8.9
0,0,0,0,2.445,10.065,22.705,0,7.585,3.59,8.42,6.86,20.19333333,10.18666667,12.10666667,11.68,68.23333333,27.91,39.33666667,39.96666667,78.125,110.24,33.33666667,17.88,282.64,377.465,86.17,83.54,65.52,97.93
2.93,2.175,3.115,0,40.725,24.66,64.815,34.58,269.055,173.86,313.9,210.515,202.2433333,190.9566667,174.7033333,209.3066667,296.1433333,314.14,305.5233333,291.0966667,53.475,94.93666667,11.99333333,233.915,229.4833333,236.23,265.7766667,87.31,60.02,25.13666667
8.935,0,0,0,8.165,11.795,20.23,0,59.15,38.26,58.22,29.075,83.01666667,68.67666667,38.13666667,73.38,50.66333333,65.72,75.25333333,72.55,20.425,14.72333333,0,18.34,70.15333333,42.35,54.98,5.405,17.44666667,0
0,0,0,0,1.305,0,3.095,0,21.755,3.65,17.125,16.2,18.56,10.32,22.63666667,22.48333333,78.48666667,45.59,84.70333333,57.15333333,6.31,12.77666667,8.553333333,32.495,35.34333333,29.7,43.85,10.265,5.716666667,1.816666667
7.755,7.55,13.28,12.245,29.885,24.8,44.175,31.01,48.97,61.04,47.64,49.43,36.71333333,37.99,35.48333333,33.46666667,38.51,69.51,31.08333333,36.12333333,15.35,221.49,36.75666667,55.94,563.1666667,733.73,171.5266667,32.38,15.11333333,18.64
42.49,33.06,84.37,38.185,170.23,180.86,147.55,185.995,164.915,187.355,147.285,144.035,166.8133333,225.6966667,171.2233333,163.5633333,71.88333333,111.8,79.39333333,66.69,53.135,130.3366667,53.02333333,129.325,105.6633333,106.3,103.0133333,53.145,43.48333333,27.64333333
1.19,0,0.395,0,0,0.85,0.315,0,5.09,1.28,2.88,4.005,5.546666667,3.336666667,4.653333333,3.453333333,8.286666667,8.06,6.223333333,9.833333333,12.3,3.743333333,7.03,10.81,18.95666667,14.475,9.68,9.95,9.97,6.83
2.235,0,1.385,0,0.38,0,2.79,1.665,2.29,0.395,1.095,1.075,1.92,1.526666667,2.186666667,1.983333333,0.66,0,0.81,0.373333333,9.83,7.74,1.1,1.585,5.233333333,8.715,9.833333333,3.085,6.03,7.083333333
1.545,0.74,0.135,2.48,1.345,0.29,6.05,0.325,120.31,4.36,138.695,67.815,291.0266667,120.9866667,258.94,285.5166667,2974.753333,1564.97,3167.5,3247.233333,1297.535,254.2566667,169.22,966.775,1169.236667,801.085,943.2833333,7028.985,5553.176667,6570.97
17.305,12.395,29.425,22.645,69.615,62.67,45.74,65.79,113.97,118.925,123.465,101.605,143.2866667,117.23,132.85,131.4366667,375.8033333,355.98,267.0633333,286.4366667,78.575,72.10666667,36.64666667,152.465,138.66,126.315,150.8633333,276.73,205.8033333,242.65
47.51,65.27,46.9,55.87,56.705,64.4,51.905,38.14,47.83,63.34,52.24,47.41,28.77666667,30.78666667,24.83333333,28.40666667,40.36666667,22.05,35.04333333,26.78666667,95.2,82.47,63.12,50.35,47.96,60.94,52.28333333,134.525,154.3266667,171.5133333
78.055,93.715,81.295,64.31,92.63,129.065,86.585,101.175,72.375,83.31,71.995,77.36,144.6033333,146.7766667,135.75,119.22,131.1766667,146.14,131.8266667,151.1733333,149.215,160.58,137.3233333,136.885,142.5933333,95.455,141.5833333,93.125,54.00666667,68.75333333
23.17,28.045,15.12,10.29,37.805,52.315,83.395,50.37,42.19,69.075,50.5,51.615,26.65,35.17333333,28.62666667,23.41333333,10.18,5.8,8.463333333,12.93333333,20.005,36.57333333,39.31333333,12.995,30.47333333,44.2,31.84,4.67,18.62333333,23.21
3.55,2.405,4.215,7.365,17.8,15.615,48.565,12.595,53.425,42.37,55.65,50.325,47.46666667,36.81666667,38.08333333,41.83333333,77.07333333,47.49,78.54333333,69.24666667,44.525,33.45333333,25.48,93.46,75.30666667,74.39,94.58666667,42.215,31.88333333,33.99
0,0.825,5.035,19.345,1.275,3.965,27.595,1.725,1.09,3.24,0.35,1.435,2.466666667,1.353333333,3.896666667,0.896666667,2.196666667,1.51,0.24,2.6,16.52,13.33,43.84333333,8.675,8.606666667,9.71,3.79,2.48,4.883333333,4.11
3.445,0,0,0,1.315,18.38,43.11,2.55,19.135,17.435,31.535,34.9,28.09333333,15.3,23.14666667,8.966666667,6.733333333,14.51,4.543333333,5.39,0,20.57333333,28.34666667,21.945,59.67666667,41.54,18.93,3.265,0,0
15.47,8.64,4.59,7.93,31.075,25.425,38.185,8.885,102.585,93.57,100.94,95.04,86.59333333,99.05,81.43333333,81.73,42.72666667,56.93,26.90666667,34.63,60.955,82.81333333,74.92666667,106.555,60.88,64.075,78.33666667,31.885,31.87333333,21.45
146.575,153.805,123.63,163.075,124.39,156.185,112.75,121.395,150.17,158.64,139.425,187.77,99.06666667,105.93,104.1,101.7566667,90.35,79.82,88.67666667,93.80666667,213.835,200.7366667,284.3966667,170.075,133.3233333,99.715,147.6566667,127.065,121.6366667,125.7966667
16.81,19.055,17.735,15.885,70.39,85.445,119.515,102.17,456.395,353.395,393.18,330.2,354.54,361.3366667,358.8633333,368.84,507.5433333,461.42,422.18,530.0233333,249.445,243.2066667,203.1966667,434.025,270.6766667,249.665,249.1966667,181.565,103.4433333,120.5033333
4.46,2.515,3.16,17.44,30.735,25.38,33.35,28.06,109.995,83.465,115.695,111.615,92.00666667,65.50666667,75.36,91.16333333,338.4033333,221.87,279.1466667,337.1433333,15.53,63.9,64.47,102.35,123.5966667,133.78,117.51,79.09,67.17,63.11
7.295,7.37,10.25,0,36.075,24.415,62.97,46.69,58.625,62.15,78.01,84.23,34.99333333,39.35666667,44.02333333,51.26333333,73.25333333,43,64.10666667,77.41666667,33.14,59.33,75.94,152.18,78.95,82.915,104.98,68.82,50.92333333,36.50333333
1.49,8.495,4.665,0,13.05,13.065,25.75,17.025,19.2,15.8,11.195,17.08,23.43333333,17.08333333,21.60666667,13.50333333,13.84,4.15,14.62333333,23.11666667,5.475,20.11333333,22.75666667,17.32,22.87,14.56,23.58333333,72.23,72.28666667,51.78666667
0,1.45,1.25,0,2.565,3.84,19.785,8.7,9.18,8.5,5.075,3.515,6.436666667,3.013333333,8.306666667,4.143333333,8.776666667,3.23,4.823333333,3.406666667,44.395,30.16333333,18.03,6.1,39.60666667,80.845,31,7.11,8.56,1.32
1.48,1.005,1.465,5.74,5.975,6.77,19.55,3.86,86.5,38.165,74.08,53.37,54.65333333,41.97333333,59.04333333,52.91,63.73666667,42.46,61.48,44.64333333,30.73,76.24666667,45.62666667,160.535,130.5933333,167.6,161.6133333,84.865,54.07,59.86
22.21,33.21,48.35,24.35,465.775,247.515,560.795,440.235,2226.53,1990.79,2598.985,2155.01,623.2866667,608.01,716.4533333,674.05,1408.786667,1124.91,1593.233333,1464.38,234,301.57,169.52,743.805,673.2933333,1036.9,960.5566667,316.83,228.05,185.6266667
0,0,0,0,0,0,3.06,0,2.665,2.045,1.38,0,7.09,4.313333333,0.806666667,2.073333333,7.113333333,1.49,2.593333333,5.276666667,18.61,6.836666667,0,6.89,13.90333333,12.005,16.13666667,18.5,15.74666667,11.49
8.135,0,5.3,0,0,0,0,0,6.545,6.54,3.165,25.015,13.19,13.3,13.12333333,15.34,14.71666667,14.8,10.32666667,17.12,0,18.73,13.69333333,27.665,61.27,49.79,34.06,216.52,181.35,244.6266667
14.24,5.02,8.665,7.41,70.54,74.71,73.245,75.78,316.055,219.91,375.82,270.93,318.66,228.57,307.2733333,280.6533333,645.7033333,520.22,670.17,755.68,108.295,134.4,80.46666667,197.96,270.85,210.145,245.73,159.725,119.4866667,119.73
0,0,4.275,0,113.25,75.775,88.67,97.86,785.035,453.385,908.315,604.92,534.9133333,364.1066667,546.61,517.2166667,1370.126667,1127.34,1760.606667,1426.84,150.66,200.45,64.52333333,323.575,494.6933333,543.735,389.3833333,467.025,420.0466667,366.62
100.88,89.735,180.19,148.8,250.75,244.3,290.52,285.875,283.37,319.535,297.77,269.355,190.73,173.6733333,176.4166667,158.45,226.6533333,173.26,204.7866667,180.98,101.4,132.44,103.2966667,191.44,152.6933333,133.15,175.2333333,60.19,95.72666667,85.51333333
2.07,8.48,3.725,3.135,49.59,51,43.275,66.52,159.455,185.84,166.905,139.1,110.7866667,100.92,109.1933333,93.47333333,164.0766667,98.78,173.0966667,169.3566667,97.785,76.72,15.04666667,184.22,99.8,95.555,106.0766667,153.865,85.33,77.93333333
3.23,1.22,2.53,5.86,8.205,14.265,11.975,7.435,32.325,37.78,45.365,28.44,60.24333333,53.44666667,51.86333333,44.13,76.11666667,52.46,83.23666667,84.13333333,47.66,57.77666667,50.26,80.3,41.90666667,43.12,45.81,52.93,29.22,37.07333333
